BAS_DD,ISU_CD,ISU_NM,MKT_NM,SECT_TP_NM,TDD_CLSPRC,CMPPREVDD_PRC,FLUC_RT,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,ACC_TRDVOL,ACC_TRDVAL,MKTCAP,LIST_SHRS
20241004,095570,AJ네트웍스,KOSPI,-,4735,35,0.74,4800,4800,4675,120416,569823660,214271813865,45252759
20241004,006840,AK홀딩스,KOSPI,-,13020,-30,-0.23,13090,13120,12910,2572,33609270,172483244220,13247561
20241004,027410,BGF,KOSPI,-,3530,-10,-0.28,3530,3550,3525,17982,63635890,337880272230,95716791
20241004,282330,BGF리테일,KOSPI,-,110500,-2400,-2.13,114100,114100,109800,30205,3347674400,1909871613000,17283906
20241004,138930,BNK금융지주,KOSPI,-,9060,80,0.89,9040,9080,8930,749446,6748139245,2903156746620,320436727
20241004,001460,BYC,KOSPI,-,32800,-100,-0.30,33050,33100,32400,200,6555550,204873720000,6246150
20241004,001465,BYC우,KOSPI,-,12890,-20,-0.15,12910,12910,12750,14973,191677830,27763126500,2153850
20241004,001040,CJ,KOSPI,-,117400,2500,2.18,115100,118000,114100,50131,5848298600,3425379565200,29176998
20241004,079160,CJ CGV,KOSPI,-,5710,0,0.00,5690,5770,5660,431659,2459585630,945461548760,165579956
20241004,00104K,CJ4우(전환),KOSPI,-,89800,700,0.79,88000,89800,87700,6165,548476400,379540777600,4226512
20241004,000120,CJ대한통운,KOSPI,-,92700,-200,-0.22,92300,93600,91300,44562,4124359200,2114704288800,22812344
20241004,011150,CJ씨푸드,KOSPI,-,3320,-30,-0.90,3320,3365,3315,186137,621162990,119290166360,35930773
20241004,011155,CJ씨푸드1우,KOSPI,-,17810,260,1.48,17550,17900,17550,12,213820,3562000000,200000
20241004,001045,CJ우,KOSPI,-,60000,200,0.33,60400,60400,59500,1641,98223300,135613380000,2260223
20241004,097950,CJ제일제당,KOSPI,-,294000,1500,0.51,293000,294000,289500,49542,14464988500,4425930684000,15054186
20241004,097955,CJ제일제당 우,KOSPI,-,134600,-700,-0.52,135400,136000,134400,2962,399781400,178672481800,1327433
20241004,000480,CR홀딩스,KOSPI,-,5700,10,0.18,5720,5720,5670,7760,44215180,267275793000,46890490
20241004,000590,CS홀딩스,KOSPI,-,67900,100,0.15,67800,68100,67300,680,46039700,78389327800,1154482
